rent_id,property_id,client_id,agent_id,owner_id,rent_amount,commission_rate,commission_amount,commission_payment_method,commission_payment_date,agreement_date,rent_start_date,rent_end_date,terms,rent_months
157,957,1504,156,747,3380.0,0.05,3549.0,Cash,2024-11-25,11/5/2024,2024-11-29,2026-08-21,Lease agreement for Office in TX for 21 months. Condition: Good.,21
158,479,1306,149,136,2510.0,0.05,2133.5,Cash,2024-08-29,3/15/2022,2022-04-01,2023-08-24,Lease agreement for House in TX for 17 months. Condition: Poor.,17
159,1777,1742,180,780,5260.0,0.1,8416.0,Bank Transfer,2024-10-05,9/28/2024,2024-09-30,2026-01-23,Lease agreement for Villa in IL for 16 months. Condition: Good.,16
160,2874,1857,52,1019,4930.0,0.1,5916.0,Cash,2024-12-12,11/27/2024,2024-12-14,2025-12-09,Lease agreement for Apartment in NY for 12 months. Condition: Good.,12
161,2364,1884,100,46,4450.0,0.05,7120.0,Cash,2024-11-07,7/13/2024,2024-08-02,2027-03-20,Lease agreement for Apartment in CA for 32 months. Condition: Good.,32
162,2627,1134,208,557,2570.0,0.1,4626.0,Credit Card,2023-12-05,1/3/2022,2022-01-06,2023-06-30,Lease agreement for Studio in CA for 18 months. Condition: Fair.,18
163,1654,106,147,1571,3450.0,0.1,5175.0,Cash,2024-12-25,12/21/2024,2025-01-16,2026-04-11,Lease agreement for House in TX for 15 months. Condition: Fair.,15
164,1880,1297,233,1404,3580.0,0.1,8950.0,Bank Transfer,2024-11-04,8/9/2024,2024-09-03,2026-09-23,Lease agreement for Office in TX for 25 months. Condition: Fair.,25
165,2913,1748,120,1199,2650.0,0.1,5035.0,Cash,2024-11-10,10/3/2024,2024-10-27,2026-05-20,Lease agreement for Office in FL for 19 months. Condition: Poor.,19
166,413,1674,160,292,3330.0,0.05,4162.5,Credit Card,2024-11-17,5/31/2024,2024-06-09,2026-06-29,Lease agreement for Apartment in TX for 25 months. Condition: Good.,25
167,2125,693,191,1188,1870.0,0.05,3272.5,Cash,2023-10-07,3/5/2022,2022-03-30,2025-02-12,Lease agreement for Studio in TX for 35 months. Condition: Good.,35
168,907,1422,212,327,7250.0,0.05,3987.5,Credit Card,2024-12-30,11/25/2024,2024-12-06,2025-11-01,Lease agreement for Villa in FL for 11 months. Condition: Fair.,11
169,2568,1020,128,264,3030.0,0.1,7575.0,Credit Card,2024-08-14,1/31/2024,2024-02-25,2026-03-16,Lease agreement for Apartment in TX for 25 months. Condition: Fair.,25
170,1282,222,244,985,4040.0,0.1,12928.0,Bank Transfer,2024-11-22,7/16/2023,2023-07-29,2026-03-15,Lease agreement for Office in NY for 32 months. Condition: Good.,32
171,1737,633,159,261,2570.0,0.05,4112.0,Credit Card,2024-12-02,10/19/2024,2024-10-20,2027-06-07,Lease agreement for Office in NY for 32 months. Condition: Good.,32
172,1381,710,48,544,3880.0,0.1,8536.0,Credit Card,2024-01-28,1/17/2024,2024-02-12,2025-12-03,Lease agreement for Office in FL for 22 months. Condition: Good.,22
173,1750,1402,46,102,2630.0,0.1,4734.0,Cash,2023-12-04,5/10/2023,2023-06-06,2024-11-27,Lease agreement for Office in TX for 18 months. Condition: Good.,18
174,2083,130,44,484,1360.0,0.05,884.0,Bank Transfer,2024-09-23,7/16/2024,2024-07-22,2025-08-16,Lease agreement for Studio in TX for 13 months. Condition: Fair.,13
175,121,636,184,814,10670.0,0.05,7469.0,Bank Transfer,2024-07-29,3/31/2023,2023-04-18,2024-06-11,Lease agreement for House in CA for 14 months. Condition: Good.,14
176,1480,2024,55,597,3510.0,0.1,9477.0,Cash,2023-09-09,10/12/2020,2020-10-18,2023-01-06,Lease agreement for Office in TX for 27 months. Condition: Fair.,27
177,432,412,208,1586,7940.0,0.1,24614.0,Bank Transfer,2021-03-29,1/19/2021,2021-02-09,2023-08-28,Lease agreement for Villa in CA for 31 months. Condition: Fair.,31
178,2126,823,226,1074,7840.0,0.05,6272.0,Cash,2024-08-20,8/17/2024,2024-09-06,2025-12-30,Lease agreement for Villa in CA for 16 months. Condition: Poor.,16
179,2752,1571,101,655,3990.0,0.1,3192.0,Bank Transfer,2022-12-11,12/18/2021,2021-12-28,2022-08-25,Lease agreement for Apartment in CA for 8 months. Condition: Poor.,8
180,2515,725,14,84,7930.0,0.05,8326.5,Credit Card,2023-03-15,2/3/2023,2023-02-07,2024-10-29,Lease agreement for Office in CA for 21 months. Condition: Good.,21
181,2811,272,189,1418,10150.0,0.05,14717.5,Cash,2024-12-03,6/18/2022,2022-06-22,2024-11-08,Lease agreement for Villa in IL for 29 months. Condition: Good.,29
182,1628,1251,215,94,1330.0,0.1,2394.0,Cash,2023-09-05,7/8/2022,2022-07-20,2024-01-11,Lease agreement for Studio in CA for 18 months. Condition: Poor.,18
183,185,674,32,648,3530.0,0.05,6177.5,Cash,2024-12-18,12/2/2024,2024-12-22,2027-11-07,Lease agreement for House in FL for 35 months. Condition: Fair.,35
184,257,1419,156,1244,3380.0,0.1,11154.0,Bank Transfer,2024-11-14,8/17/2024,2024-08-20,2027-05-07,Lease agreement for Apartment in IL for 33 months. Condition: Good.,33
185,2852,1531,97,733,6230.0,0.05,6853.0,Cash,2022-04-11,9/14/2021,2021-09-25,2023-07-17,Lease agreement for House in CA for 22 months. Condition: Good.,22
186,1718,1629,13,1692,1200.0,0.1,3480.0,Credit Card,2024-12-17,10/18/2024,2024-11-10,2027-03-30,Lease agreement for Studio in TX for 29 months. Condition: Fair.,29
187,2019,998,162,911,4500.0,0.05,5175.0,Credit Card,2024-10-21,10/10/2024,2024-11-09,2026-09-30,Lease agreement for Office in NY for 23 months. Condition: Good.,23
188,516,774,45,148,5800.0,0.1,9280.0,Cash,2024-09-25,6/18/2024,2024-07-03,2025-10-26,Lease agreement for House in IL for 16 months. Condition: Good.,16
189,2974,1555,71,989,5150.0,0.1,13905.0,Bank Transfer,2024-08-19,4/4/2024,2024-04-30,2026-07-19,Lease agreement for House in CA for 27 months. Condition: Good.,27
190,1366,1313,244,1023,1810.0,0.1,3077.0,Bank Transfer,2024-08-24,4/21/2024,2024-05-16,2025-10-08,Lease agreement for Studio in NY for 17 months. Condition: Good.,17
191,2135,1258,205,730,9970.0,0.05,12462.5,Bank Transfer,2024-09-16,8/18/2024,2024-09-17,2026-10-07,Lease agreement for House in NY for 25 months. Condition: Good.,25
192,1993,638,188,957,6130.0,0.1,12873.0,Cash,2024-07-06,3/5/2024,2024-03-27,2025-12-17,Lease agreement for Office in NY for 21 months. Condition: Good.,21
193,1227,1458,14,1754,6350.0,0.1,13970.0,Credit Card,2024-06-23,5/9/2024,2024-05-27,2026-03-18,Lease agreement for House in CA for 22 months. Condition: Fair.,22
194,266,1137,32,973,6200.0,0.1,19220.0,Cash,2022-04-30,4/22/2022,2022-05-19,2024-12-04,Lease agreement for Villa in FL for 31 months. Condition: Fair.,31
195,2628,1444,44,718,970.0,0.1,2910.0,Cash,2024-04-01,2/7/2024,2024-02-18,2026-08-06,Lease agreement for Studio in TX for 30 months. Condition: Fair.,30
196,886,1221,52,510,4300.0,0.05,5590.0,Bank Transfer,2024-10-27,5/11/2022,2022-06-08,2024-07-27,Lease agreement for Villa in TX for 26 months. Condition: Fair.,26
197,860,1529,226,209,2130.0,0.1,4047.0,Cash,2024-12-17,12/8/2024,2024-12-09,2026-07-02,Lease agreement for Apartment in IL for 19 months. Condition: Good.,19
198,2950,923,44,1021,1360.0,0.05,476.0,Credit Card,2021-12-14,6/11/2021,2021-07-03,2022-01-29,Lease agreement for Studio in TX for 7 months. Condition: Good.,7
199,545,1515,52,1481,8390.0,0.05,13004.5,Cash,2024-12-02,11/25/2024,2024-12-23,2027-07-11,Lease agreement for Villa in IL for 31 months. Condition: Good.,31
200,975,1469,36,442,6070.0,0.05,10319.0,Credit Card,2023-09-25,6/25/2021,2021-07-17,2024-05-02,Lease agreement for Office in NY for 34 months. Condition: Good.,34
201,1658,1819,92,800,980.0,0.1,2450.0,Bank Transfer,2024-04-09,2/8/2024,2024-02-25,2026-03-16,Lease agreement for Office in IL for 25 months. Condition: Poor.,25
202,393,352,194,935,4610.0,0.1,16135.0,Bank Transfer,2024-11-22,10/23/2024,2024-11-21,2027-10-07,Lease agreement for Office in FL for 35 months. Condition: Good.,35
203,2992,1152,197,8,1220.0,0.05,1037.0,Cash,2024-12-06,7/13/2023,2023-07-14,2024-12-05,Lease agreement for Studio in TX for 17 months. Condition: Good.,17
204,1646,2053,95,244,5670.0,0.05,2835.0,Bank Transfer,2024-12-17,11/17/2024,2024-11-26,2025-09-22,Lease agreement for Villa in FL for 10 months. Condition: Good.,10
205,1052,506,147,153,4640.0,0.05,2784.0,Credit Card,2023-09-04,7/31/2023,2023-08-13,2024-08-07,Lease agreement for House in TX for 12 months. Condition: Good.,12
206,2344,1731,182,684,2950.0,0.1,5900.0,Bank Transfer,2022-12-13,9/8/2022,2022-09-12,2024-05-04,Lease agreement for Apartment in FL for 20 months. Condition: Fair.,20
207,2253,525,176,774,2670.0,0.05,2670.0,Credit Card,2024-11-11,6/1/2024,2024-06-07,2026-01-28,Lease agreement for Office in IL for 20 months. Condition: Fair.,20
208,1021,902,100,705,12900.0,0.1,32250.0,Credit Card,2024-12-19,12/18/2024,2024-12-29,2027-01-18,Lease agreement for Villa in TX for 25 months. Condition: Fair.,25
209,1781,927,121,1229,10310.0,0.05,4639.5,Credit Card,2024-03-18,9/20/2023,2023-09-29,2024-06-25,Lease agreement for Villa in NY for 9 months. Condition: Good.,9
210,64,1965,35,78,8750.0,0.05,15750.0,Cash,2024-09-10,9/2/2024,2024-09-20,2027-09-05,Lease agreement for Villa in IL for 36 months. Condition: Fair.,36
211,781,412,53,1387,1480.0,0.05,2516.0,Credit Card,2024-08-03,5/2/2024,2024-05-28,2027-03-14,Lease agreement for Studio in IL for 34 months. Condition: Good.,34
212,2441,852,17,1131,1780.0,0.05,3026.0,Credit Card,2023-07-30,5/16/2023,2023-06-02,2026-03-18,Lease agreement for Apartment in IL for 34 months. Condition: Fair.,34
213,2323,1212,96,812,1040.0,0.05,1248.0,Credit Card,2023-10-04,2/20/2022,2022-03-03,2024-02-21,Lease agreement for Studio in IL for 24 months. Condition: Poor.,24
214,2777,1631,35,1037,4440.0,0.05,6882.0,Bank Transfer,2024-05-11,5/11/2024,2024-06-01,2026-12-18,Lease agreement for Office in TX for 31 months. Condition: Good.,31
215,68,1666,46,493,4490.0,0.1,4041.0,Bank Transfer,2024-11-26,10/13/2024,2024-10-26,2025-07-23,Lease agreement for Office in FL for 9 months. Condition: Fair.,9
216,840,1733,82,20,1020.0,0.05,714.0,Cash,2024-08-21,9/5/2020,2020-09-12,2021-11-06,Lease agreement for Studio in TX for 14 months. Condition: Fair.,14
217,484,747,50,1234,1850.0,0.05,3330.0,Credit Card,2024-11-12,9/30/2024,2024-10-26,2027-10-11,Lease agreement for Apartment in IL for 36 months. Condition: Fair.,36
218,880,1952,128,524,2600.0,0.1,8320.0,Bank Transfer,2024-05-20,10/4/2022,2022-10-08,2025-05-25,Lease agreement for Apartment in IL for 32 months. Condition: Good.,32
219,717,1224,226,1134,7000.0,0.05,5250.0,Cash,2023-06-25,4/4/2023,2023-04-27,2024-07-20,Lease agreement for Villa in FL for 15 months. Condition: Good.,15
220,1098,655,203,506,12200.0,0.1,41480.0,Credit Card,2024-08-09,4/30/2024,2024-05-24,2027-03-10,Lease agreement for Villa in FL for 34 months. Condition: Good.,34
221,2446,1030,140,219,2050.0,0.05,1537.5,Credit Card,2024-01-25,5/28/2022,2022-05-29,2023-08-22,Lease agreement for Studio in CA for 15 months. Condition: Good.,15
222,2479,1083,179,1460,1180.0,0.05,1652.0,Bank Transfer,2023-07-29,7/23/2022,2022-08-03,2024-11-20,Lease agreement for Studio in FL for 28 months. Condition: Good.,28
223,1369,222,217,768,4170.0,0.1,3753.0,Credit Card,2024-12-21,12/2/2024,2024-12-24,2025-09-20,Lease agreement for House in TX for 9 months. Condition: Good.,9
224,151,1992,219,1732,5240.0,0.05,9170.0,Cash,2024-12-30,12/27/2024,2025-01-23,2027-12-09,Lease agreement for House in IL for 35 months. Condition: Good.,35
225,542,1821,4,273,4220.0,0.1,5908.0,Cash,2024-07-07,10/20/2023,2023-10-27,2024-12-20,Lease agreement for Office in NY for 14 months. Condition: Good.,14
226,636,1857,3,1232,1570.0,0.05,1884.0,Cash,2024-11-09,7/4/2024,2024-07-18,2026-07-08,Lease agreement for Studio in FL for 24 months. Condition: Good.,24
227,2642,576,12,1298,7550.0,0.05,10947.5,Credit Card,2023-10-04,7/12/2022,2022-07-31,2024-12-17,Lease agreement for House in CA for 29 months. Condition: Good.,29
228,1394,491,159,1,4620.0,0.05,3234.0,Cash,2023-08-14,4/26/2023,2023-05-25,2024-07-18,Lease agreement for House in IL for 14 months. Condition: Good.,14
229,1046,1014,132,438,1110.0,0.05,555.0,Cash,2024-12-17,10/18/2024,2024-10-29,2025-08-25,Lease agreement for Studio in FL for 10 months. Condition: Fair.,10
230,2971,102,50,1062,2180.0,0.1,5232.0,Cash,2024-11-30,10/20/2024,2024-10-21,2026-10-11,Lease agreement for Office in FL for 24 months. Condition: Good.,24
231,2348,1725,120,1261,3380.0,0.05,1183.0,Credit Card,2022-04-29,2/22/2022,2022-02-28,2022-09-26,Lease agreement for House in IL for 7 months. Condition: Fair.,7
232,2702,6,44,1655,1940.0,0.05,1940.0,Bank Transfer,2024-11-03,4/30/2024,2024-05-15,2026-01-05,Lease agreement for Office in IL for 20 months. Condition: Fair.,20
233,2531,1714,185,1003,2830.0,0.05,1981.0,Credit Card,2024-08-21,9/13/2023,2023-09-21,2024-11-14,Lease agreement for House in IL for 14 months. Condition: Good.,14
234,1874,1015,232,1173,1700.0,0.05,850.0,Cash,2023-01-02,10/19/2020,2020-11-04,2021-08-31,Lease agreement for Office in IL for 10 months. Condition: Fair.,10
235,1262,1076,232,1038,7870.0,0.1,23610.0,Bank Transfer,2023-08-31,4/11/2023,2023-04-17,2025-10-03,Lease agreement for Villa in FL for 30 months. Condition: Good.,30
236,2180,1979,219,664,1980.0,0.1,4356.0,Credit Card,2024-03-03,2/2/2024,2024-02-23,2025-12-14,Lease agreement for Apartment in IL for 22 months. Condition: Good.,22
237,1224,1314,213,601,4100.0,0.05,4100.0,Bank Transfer,2024-08-02,7/23/2024,2024-08-05,2026-03-28,Lease agreement for House in IL for 20 months. Condition: Fair.,20
238,106,857,219,579,2270.0,0.05,2837.5,Bank Transfer,2024-07-24,9/9/2023,2023-09-11,2025-09-30,Lease agreement for Apartment in IL for 25 months. Condition: Fair.,25
239,1013,752,39,892,1510.0,0.1,2718.0,Credit Card,2024-11-05,7/20/2024,2024-08-08,2026-01-30,Lease agreement for Studio in TX for 18 months. Condition: Good.,18
240,235,868,60,1622,6980.0,0.05,11517.0,Credit Card,2022-03-03,1/31/2022,2022-02-28,2024-11-14,Lease agreement for Apartment in NY for 33 months. Condition: Good.,33
241,338,1935,205,724,7270.0,0.1,5816.0,Credit Card,2024-04-12,6/3/2023,2023-06-19,2024-02-14,Lease agreement for Villa in TX for 8 months. Condition: Good.,8
242,622,2036,219,1666,1370.0,0.05,548.0,Credit Card,2024-07-11,12/18/2023,2024-01-14,2024-09-10,Lease agreement for Studio in FL for 8 months. Condition: Good.,8
243,2612,469,162,870,2380.0,0.05,2975.0,Credit Card,2024-11-03,2/16/2024,2024-02-19,2026-03-10,Lease agreement for Studio in NY for 25 months. Condition: Good.,25
244,1753,676,162,1752,1330.0,0.05,798.0,Cash,2024-12-09,11/27/2024,2024-12-02,2025-11-27,Lease agreement for Studio in TX for 12 months. Condition: Good.,12
245,605,837,85,608,5940.0,0.05,3267.0,Bank Transfer,2024-12-14,12/6/2024,2024-12-25,2025-11-20,Lease agreement for House in FL for 11 months. Condition: Good.,11
246,2371,1639,197,821,3130.0,0.05,2973.5,Bank Transfer,2024-09-21,4/8/2024,2024-05-02,2025-11-23,Lease agreement for Office in IL for 19 months. Condition: Good.,19
247,1473,768,184,187,1080.0,0.1,2376.0,Credit Card,2024-09-02,8/30/2024,2024-09-14,2026-07-06,Lease agreement for Studio in IL for 22 months. Condition: Good.,22
248,1901,847,179,938,5380.0,0.1,14526.0,Credit Card,2024-04-19,1/10/2024,2024-01-30,2026-04-19,Lease agreement for Villa in IL for 27 months. Condition: Good.,27
249,2984,875,30,666,1550.0,0.1,4650.0,Credit Card,2022-08-04,11/17/2021,2021-12-02,2024-05-20,Lease agreement for Office in IL for 30 months. Condition: Fair.,30
250,553,310,89,932,1980.0,0.05,1386.0,Bank Transfer,2024-12-28,12/25/2024,2025-01-04,2026-02-28,Lease agreement for Studio in CA for 14 months. Condition: Good.,14
251,772,345,232,288,9330.0,0.05,14928.0,Cash,2024-09-12,4/28/2024,2024-05-18,2027-01-03,Lease agreement for Villa in FL for 32 months. Condition: Good.,32
252,1911,1506,149,1103,7560.0,0.05,7938.0,Cash,2024-12-15,11/21/2024,2024-12-06,2026-08-28,Lease agreement for Office in NY for 21 months. Condition: Good.,21
253,442,1706,62,1741,5920.0,0.05,3256.0,Bank Transfer,2024-11-18,9/6/2024,2024-09-30,2025-08-26,Lease agreement for Office in NY for 11 months. Condition: Good.,11
254,2475,407,53,1349,9070.0,0.05,14058.5,Credit Card,2024-12-29,12/26/2024,2024-12-27,2027-07-15,Lease agreement for House in CA for 31 months. Condition: Good.,31
255,1693,1867,180,912,3310.0,0.1,6289.0,Cash,2023-08-19,11/6/2022,2022-11-07,2024-05-30,Lease agreement for Apartment in FL for 19 months. Condition: Good.,19
256,1196,929,159,866,1130.0,0.1,1469.0,Bank Transfer,2023-02-19,9/25/2022,2022-10-25,2023-11-19,Lease agreement for Studio in TX for 13 months. Condition: Good.,13
257,761,1030,226,1631,950.0,0.05,1330.0,Bank Transfer,2024-12-11,10/10/2024,2024-10-19,2027-02-06,Lease agreement for Studio in TX for 28 months. Condition: Poor.,28
258,1486,875,87,1473,4430.0,0.05,2658.0,Credit Card,2024-11-27,10/2/2024,2024-10-18,2025-10-13,Lease agreement for House in TX for 12 months. Condition: Good.,12
259,2379,1994,162,524,1180.0,0.1,3422.0,Bank Transfer,2024-11-24,10/17/2024,2024-10-26,2027-03-15,Lease agreement for Studio in TX for 29 months. Condition: Good.,29
260,2385,1772,12,281,6310.0,0.1,11358.0,Cash,2024-08-02,12/14/2023,2023-12-28,2025-06-20,Lease agreement for Villa in IL for 18 months. Condition: Good.,18
261,1325,611,108,1267,8220.0,0.05,5754.0,Bank Transfer,2024-05-28,2/12/2023,2023-02-16,2024-04-11,Lease agreement for Villa in CA for 14 months. Condition: Good.,14
262,1468,47,156,814,6460.0,0.1,9690.0,Cash,2024-12-01,9/21/2024,2024-10-01,2025-12-25,Lease agreement for Office in CA for 15 months. Condition: Good.,15
263,961,1002,168,177,5510.0,0.05,8540.5,Credit Card,2023-05-11,1/27/2023,2023-02-06,2025-08-24,Lease agreement for House in FL for 31 months. Condition: Good.,31
264,2063,1962,26,1119,2130.0,0.1,7242.0,Cash,2023-12-03,8/25/2023,2023-09-22,2026-07-08,Lease agreement for Studio in CA for 34 months. Condition: Good.,34
265,551,118,181,1406,8420.0,0.1,9262.0,Cash,2024-12-16,12/3/2024,2024-12-28,2025-11-23,Lease agreement for Villa in TX for 11 months. Condition: Good.,11
266,790,427,44,1237,1330.0,0.05,1463.0,Bank Transfer,2023-12-28,7/1/2023,2023-07-28,2025-05-18,Lease agreement for Studio in IL for 22 months. Condition: Good.,22
267,2203,1069,97,856,6410.0,0.1,12820.0,Credit Card,2024-06-18,12/5/2023,2023-12-06,2025-07-28,Lease agreement for Office in NY for 20 months. Condition: Fair.,20
268,2270,1597,108,406,4060.0,0.05,6699.0,Credit Card,2024-07-24,11/27/2022,2022-12-27,2025-09-12,Lease agreement for Apartment in FL for 33 months. Condition: Good.,33
269,2849,1680,167,1456,4440.0,0.1,15984.0,Bank Transfer,2024-12-19,8/17/2022,2022-08-19,2025-08-03,Lease agreement for Apartment in CA for 36 months. Condition: Good.,36
270,2772,1614,171,120,1090.0,0.1,1090.0,Credit Card,2024-11-03,4/19/2024,2024-04-29,2025-02-23,Lease agreement for Office in IL for 10 months. Condition: Poor.,10
271,1955,987,89,798,3310.0,0.1,8606.0,Credit Card,2024-09-24,7/1/2024,2024-07-03,2026-08-22,Lease agreement for Office in IL for 26 months. Condition: Fair.,26
272,119,137,123,446,1380.0,0.05,414.0,Cash,2024-11-23,3/1/2024,2024-03-26,2024-09-22,Lease agreement for Studio in FL for 6 months. Condition: Fair.,6
273,1070,1592,22,706,6310.0,0.05,7256.5,Cash,2024-04-10,12/20/2023,2023-12-27,2025-11-16,Lease agreement for Villa in FL for 23 months. Condition: Poor.,23
274,2747,454,123,1036,1770.0,0.05,2478.0,Bank Transfer,2024-12-22,11/18/2024,2024-11-19,2027-03-09,Lease agreement for Studio in CA for 28 months. Condition: Poor.,28
275,230,674,157,711,2800.0,0.05,980.0,Bank Transfer,2024-02-07,12/14/2023,2023-12-19,2024-07-16,Lease agreement for Apartment in IL for 7 months. Condition: Good.,7
276,1258,366,55,453,10800.0,0.05,14040.0,Credit Card,2024-12-15,12/15/2024,2024-12-25,2027-02-13,Lease agreement for Villa in CA for 26 months. Condition: Good.,26
277,1228,201,85,26,2280.0,0.05,1254.0,Credit Card,2024-12-09,9/12/2024,2024-09-13,2025-08-09,Lease agreement for Apartment in TX for 11 months. Condition: Fair.,11
